site,ind,mtemp,L1,deltaL_obs,deltaT
GCwest,247,0.74237542,13.7,2.2,0.167123288
GCwest,248,-0.772873397,11.2,15.2,3.923287671
GCwest,249,-0.856255797,13.2,11.1,1.917808219
GCwest,250,-1.261089095,10.9,2.5,0.712328767
GCwest,250,-1.207646465,13.4,3.2,0.868493151
GCwest,250,-0.158184846,16.6,0.2,0.005479452
GCwest,251,-1.28613155,11.1,3.5,0.704109589
GCwest,251,0.903791907,14.6,0,0.002739726
GCwest,251,-0.605604733,14.6,7.1,1.21369863
GCwest,251,-0.735078109,21.7,1.3,0.989041096
GCwest,252,-1.280184671,9.9,3.3,0.704109589
GCwest,252,-0.9817127,13.2,6,1.035616438
GCwest,253,-1.5917481,11.4,1.6,0.608219178
GCwest,253,-0.486070656,13,12.9,4.301369863
GCwest,254,-0.853258273,11.5,10.6,1.917808219
GCwest,254,-0.735078109,22.1,0.4,0.989041096
GCwest,255,-1.254786591,8.8,2.2,0.712328767
GCwest,255,-0.917520933,11,12.7,2.857534247
GCwest,256,-1.599344485,11.5,1.3,0.605479452
GCwest,256,0.706638016,12.8,2.2,0.109589041
GCwest,257,-1.288725773,10.4,3.1,0.701369863
GCwest,257,-0.982008071,13.5,6.4,1.035616438
GCwest,257,1.110468135,19.9,-0.1,0.01369863
GCwest,258,-1.606944163,8.8,1.7,0.602739726
GCwest,258,0.084440906,10.5,-0.4,0.008219178
GCwest,259,-0.983971389,9.4,14.5,3.57260274
GCwest,260,-1.280184671,11.5,3.2,0.704109589
GCwest,261,-0.00290791,19.8,2.1,0.205479452
GCwest,262,-0.812078035,12.8,8.4,1.246575342
GCwest,262,-0.54425293,21.2,3.7,1.016438356
GCwest,263,-0.595632178,32.2,3.1,2.350684932
GCwest,264,-0.945986384,22.8,1.9,1.04109589
GCwest,265,-0.595632178,28.1,3.9,2.350684932
GCwest,266,0.589047704,26.9,2.4,0.323287671
GCwest,267,-0.59439095,31.5,3.7,2.353424658
GCwest,268,-0.595632178,31.9,5.9,2.350684932
GCwest,269,-0.698596217,28.1,3.8,2.161643836
GCwest,270,-0.568583377,28.1,3.8,2.416438356
GCwest,271,-0.568583377,30.2,4.7,2.416438356
GCwest,272,-0.591388647,27.3,5.2,2.35890411
GCwest,272,0.391309863,32.5,-1,0.054794521
GCwest,273,-0.568583377,30.9,3.7,2.416438356
GCwest,274,-0.5921701,22.9,7.9,2.356164384
GCwest,275,0.429472952,21,1.7,0.147945205
GCwest,276,-0.444718226,36.2,-0.1,1.402739726
GCwest,277,-0.001248044,14.7,-0.2,0.002739726
GCwest,278,-0.510906835,13.6,10.7,1.315068493
GCwest,278,0.717012836,24.3,-0.7,0.090410959
GCwest,279,-0.9987095,36.9,0.2,0.978082192
GCwest,280,-0.837526184,12.4,7.6,1.136986301
GCwest,280,1.005977085,20,0.2,0.010958904
GCwest,281,-0.855850086,26.6,4.9,2.975342466
GCwest,282,0.708355693,27.8,3,0.271232877
GCwest,282,-0.821666048,30.8,2.1,1.046575342
GCwest,282,-0.954180301,32.9,0.9,1.821917808
GCwest,282,1.764735544,33.8,0.3,0.260273973
GCwest,282,-0.146265115,34.1,1.1,0.997260274
GCwest,283,0.674707528,12.6,1,0.115068493
GCwest,284,-0.604645,26.3,5.5,2.306849315
GCwest,285,-0.604645,26.1,3.5,2.306849315
GCwest,286,-0.837526184,16.3,8,1.136986301
GCwest,287,-0.857557092,10.4,9.9,2.969863014
GCwest,288,0.681751087,12.8,0.9,0.109589041
GCwest,288,-1.214688847,13.7,4.1,0.865753425
GCwest,289,0.084440906,13.7,-0.6,0.008219178
GCwest,290,-1.001517771,12.3,4.9,0.975342466
GCwest,291,-0.511975152,8.5,9.3,1.312328767
GCwest,292,0.662384265,12,1.3,0.101369863
GCwest,292,0.920604874,13.3,-0.3,0.008219178
GCwest,293,0.65561819,13.1,1.4,0.098630137
GCwest,293,0.946584798,14.5,0.1,0.01369863
GCwest,293,-0.619852806,14.6,7.7,1.202739726
GCwest,293,-0.654193485,22.3,0.4,1.084931507
GCwest,294,0.662384265,12.1,1.1,0.101369863
GCwest,294,0.747827174,13.2,2.4,0.167123288
GCwest,295,-0.839551457,12,7.5,1.134246575
GCwest,296,0.720024954,24,4.1,0.268493151
GCwest,296,-0.781294659,28.1,3.2,2.032876712
GCwest,297,0.090772097,13.1,0,0.005479452
GCwest,298,-0.60617122,27.5,5,2.301369863
GCwest,299,-0.996631902,19.1,5.2,0.983561644
GCwest,300,-0.513196852,9.8,7.3,1.309589041
GCwest,301,0.720024954,12.5,3.7,0.268493151
GCwest,301,-1.327629148,16.2,3,0.863013699
GCwest,302,-0.999803028,14.7,5.7,0.978082192
GCwest,303,0.689539778,8.7,1.3,0.093150685
GCwest,303,0.946584798,10,0.2,0.01369863
GCwest,303,-0.619852806,10.2,10.8,1.202739726
GCwest,304,0.689539778,11.9,0.8,0.093150685
GCwest,305,-0.860173111,11,10.9,2.961643836
GCwest,306,0.13625961,22.4,0.2,0.005479452
GCwest,307,-0.865719171,24.5,3.3,2.882191781
GCwest,307,0.998755399,27.8,0,0.42739726
GCwest,308,-1.00762527,11.7,6.2,0.969863014
GCwest,309,0.176239048,12.2,0,0.002739726
GCwest,309,0.729615131,12.2,1.4,0.090410959
GCwest,309,-0.987011811,13.6,6,1.032876712
GCwest,310,-0.837627515,12.1,6.1,1.131506849
GCwest,311,0.722203764,12.3,0.8,0.098630137
GCwest,312,0.71334695,11.6,1.6,0.093150685
GCwest,313,0.739019738,8.4,2,0.104109589
GCwest,313,-1.00246176,10.4,6.1,1.024657534
GCwest,314,-1.010754769,12.9,5.5,0.967123288
GCwest,315,-0.627873611,24.8,5.7,3.304109589
GCwest,316,-1.009295598,17.3,4.9,0.969863014
GCwest,317,0.729615131,11.8,1.2,0.090410959
GCwest,318,0.732833706,10.4,1.2,0.093150685
GCwest,318,0.961317513,11.6,-0.1,0.005479452
GCwest,319,-0.514821843,8.1,9.6,1.301369863
GCwest,320,-0.842981567,12.3,6.8,1.126027397
GCwest,320,0.966551422,19.1,0.2,0.002739726
GCwest,321,-0.982008071,8.6,5.1,1.035616438
GCwest,321,1.573869955,13.7,2.7,0.178082192
GCwest,321,0.717012836,16.4,0.7,0.090410959
GCwest,321,-1.17823203,17.1,2.7,0.756164384
GCwest,322,-0.593341543,21,5,1.221917808
GCwest,322,-0.744051896,26,0.9,0.98630137
GCwest,322,0.079911646,26.9,0,0.002739726
GCwest,323,0.946584798,15.2,0.4,0.01369863
GCwest,323,-0.76989417,15.6,10.2,2.046575342
GCwest,323,-0.272807313,25.8,3.9,2.24109589
GCwest,324,-0.754391708,16.2,6.7,2.065753425
GCwest,325,0.916386762,26.9,-0.3,0.010958904
GCwest,325,1.066409668,26.6,0.3,0.002739726
GCwest,326,0.916386762,14.7,-0.2,0.010958904
GCwest,326,-1.211427514,14.5,3.6,0.868493151
GCwest,327,0.946584798,13.7,0.1,0.01369863
GCwest,328,0.916386762,17,0.3,0.010958904
GCwest,329,-0.982008071,11.5,5.3,1.035616438
GCwest,330,0.960044117,13.6,0.2,0.016438356
GCwest,331,0.916386762,15.3,-0.2,0.010958904
GCwest,332,0.883007454,12.2,-0.5,0.008219178
GCwest,332,-0.810622106,11.7,13.3,3.038356164
GCwest,333,0.750344175,16.1,2.2,0.169863014
GCwest,334,0.916386762,19.9,-0.7,0.010958904
GCwest,335,0.903791907,16,0.4,0.002739726
GCwest,335,-0.605604733,16.4,7.6,1.21369863
GCwest,336,-0.976736154,14.5,5.2,1.038356164
GCwest,337,-0.655179397,20.1,6.9,4.043835616
GCwest,338,0.903791907,15,0,0.002739726
GCwest,339,0.871232944,8.1,-0.1,0.005479452
GCwest,339,-0.981623099,8,4.1,1.035616438
GCwest,339,1.593872026,12.1,2.9,0.17260274
GCwest,340,-0.606895945,25.2,1.8,1.21369863
GCwest,340,-0.675895122,27,1.5,2.830136986
GCwest,341,-0.77006438,13.6,13,3.895890411
GCwest,342,-0.661771988,8.4,12.1,2.205479452
GCwest,343,0.946584798,8.6,-0.1,0.01369863
GCwest,344,-1.184895461,9.1,4.6,0.879452055
GCwest,345,-0.966773595,13,3.9,1.043835616
GCwest,345,1.601937908,16.9,2.3,0.17260274
GCwest,345,0.753505288,19.2,0.4,0.079452055
GCwest,345,0.00301261,19.6,-0.2,0.005479452
GCwest,346,0.750344175,15.7,1.8,0.169863014
GCwest,347,-0.760567068,28.1,5.3,2.057534247
GCwest,348,-0.602204268,16.6,8.3,1.216438356
GCwest,349,0.883007454,8.3,-0.1,0.008219178
GCwest,349,-0.617061524,8.2,6.6,1.205479452
GCwest,350,-0.655179397,16.1,12.9,4.043835616
GCwest,351,0.750344175,20.4,1.6,0.169863014
GCwest,352,-1.188033067,15.7,4.5,0.876712329
GCwest,352,-0.31467693,20.2,4.6,1.328767123
GCwest,352,-1.204836453,24.8,1.2,0.835616438
GCwest,353,0.750344175,15.1,1.9,0.169863014
GCwest,354,0.903791907,13.7,0.2,0.002739726
GCwest,354,-0.976816166,13.9,4.6,1.038356164
GCwest,355,-0.982008071,12.6,7.6,1.035616438
GCwest,355,1.572381113,20.2,2.1,0.180821918
GCwest,355,-0.735078109,22.3,2.8,0.989041096
GCwest,355,-0.920452041,25.1,0.8,1.682191781
GCwest,355,0.967733337,25.9,0.4,0.008219178
GCwest,356,0.871232944,14.5,0.6,0.005479452
GCwest,356,-0.665591964,15.1,7.6,2.2
GCwest,357,-1.184895461,23.5,2.7,0.879452055
GCwest,358,-0.982008071,11.2,5.3,1.035616438
GCwest,358,1.013844844,16.5,-0.2,0.002739726
GCwest,359,-0.606895945,15.7,9.7,1.21369863
GCwest,359,-0.728971803,25.4,3.3,0.991780822
GCwest,359,-1.174547473,28.7,2.6,0.843835616
GCwest,360,0.916386762,14.2,0.2,0.010958904
GCwest,360,-0.620784515,14.4,7.5,1.202739726
GCwest,360,-0.964517863,21.9,2.2,0.852054795
GCwest,361,0.871232944,15.9,0.1,0.005479452
GCwest,362,0.903791907,16.1,0.8,0.002739726
GCwest,362,0.957314848,16.9,-0.8,0.010958904
GCwest,363,-0.602204268,25,4.1,1.216438356
GCwest,364,-0.982008071,14.9,6.3,1.035616438
GCwest,365,0.903791907,15.2,0.2,0.002739726
GCwest,366,0.916386762,19.2,-0.1,0.010958904
GCwest,367,-0.512288126,22.4,9.3,4.309589041
GCwest,368,-0.606895945,15,9.3,1.21369863
GCwest,369,-0.661771988,23.5,3.3,2.205479452
GCwest,370,0.883007454,18,-0.2,0.008219178
GCwest,371,-0.966076905,8.5,5.3,1.043835616
GCwest,372,0.920604874,8,0,0.008219178
GCwest,373,0.920604874,8.6,0.1,0.008219178
GCwest,374,-0.987011811,16.1,5.7,1.032876712
GCwest,374,0.943285759,21.8,-0.4,0.005479452
GCwest,375,0.747827174,15.2,2.6,0.167123288
GCwest,376,0.83834696,8.4,-0.1,0.002739726
GCwest,376,0.961317513,8.3,-0.3,0.005479452
GCwest,377,0.87256863,10.3,0.6,0.005479452
GCwest,377,-0.986635741,10.9,5.1,1.032876712
GCwest,377,1.068370236,16,-0.1,0.005479452
GCwest,378,0.87256863,15.1,0,0.005479452
GCwest,378,1.015684862,15.1,-0.2,0.002739726
GCwest,379,0.485518221,13.7,3.7,0.312328767
GCwest,379,-2.129022061,17.4,0.7,0.561643836
GCwest,379,-0.496689469,18.1,11.4,3.175342466
GCwest,379,3.832888316,29.5,0.7,0.257534247
GCwest,380,-0.987011811,8,6.1,1.032876712
GCwest,381,0.920604874,13.7,0,0.008219178
GCwest,382,-0.513856709,11.1,8.1,1.306849315
GCwest,383,0.957314848,14.7,-0.2,0.010958904
GCwest,383,-0.517088863,14.5,14.9,4.194520548
GCwest,384,0.87256863,15.1,0,0.005479452
GCwest,385,0.87256863,11.1,0.2,0.005479452
GCwest,386,0.87256863,14.1,-0.5,0.005479452
GCwest,387,0.83834696,16,0.1,0.002739726
GCwest,388,0.743944673,16.5,2.3,0.169863014
GCwest,388,-0.707455242,18.8,3.9,1.131506849
GCwest,389,-0.987011811,17.6,5.4,1.032876712
GCwest,390,0.83834696,14.3,-0.3,0.002739726
GCwest,391,0.87256863,8.5,0.1,0.005479452
GCwest,392,-0.987011811,8,6.2,1.032876712
GCwest,393,-1.188137368,9,5.3,0.879452055
GCwest,393,0.922091915,14.3,4.5,0.331506849
GCwest,394,-1.194593033,15.8,3.6,0.873972603
GCwest,394,-0.180127582,19.4,-0.1,0.002739726
GCwest,395,-0.762786593,8.6,12.9,2.054794521
GCwest,396,-0.987011811,20.5,2.4,1.032876712
GCwest,397,0.920604874,8.5,-0.1,0.008219178
GCwest,398,-1.188137368,9.7,4.5,0.879452055
GCwest,399,-0.762786593,8.7,10,2.054794521
GCwest,400,-0.663719515,12.6,7.6,2.202739726
GCwest,401,0.957314848,11.1,0.5,0.010958904
GCwest,402,0.747827174,12.2,1.6,0.167123288
GCwest,402,-0.827697159,13.8,5.7,1.043835616
GCwest,403,-0.991871446,26.6,2,1.030136986
GCwest,404,-0.60887536,8.1,7,1.210958904
GCwest,404,0.753505288,15.1,0.5,0.079452055
GCwest,404,-1.143246631,15.6,2.7,0.77260274
GCwest,405,-0.60887536,8.4,8.2,1.210958904
GCwest,405,0.681011879,16.6,0.8,0.093150685
GCwest,406,-0.613603451,10.7,7.4,1.208219178
GCwest,406,-0.981620441,18.1,0.7,0.843835616
GCwest,407,0.746296503,15.5,2.9,0.164383562
GCwest,408,0.905880575,9.4,0.1,0.002739726
GCwest,409,0.996688617,14,-0.4,0.008219178
GCwest,409,0.729193984,13.6,3.1,0.15890411
GCwest,410,-0.764926353,8.1,9.7,2.052054795
GCwest,411,0.482383566,13.4,3.8,0.309589041
GCwest,411,-1.083188448,17.2,6.5,2.553424658
GCwest,411,0.09577558,23.7,0,0.002739726
GCwest,412,-0.981623099,13.4,5.3,1.035616438
GCwest,412,1.593872026,18.7,2.2,0.17260274
GCwest,413,0.905880575,8.6,-0.1,0.002739726
GCwest,414,-0.809073958,9.4,12.2,3.04109589
GCwest,414,-0.184084958,21.6,3.1,1
GCwest,415,0.905880575,27.4,-0.2,0.002739726
GCwest,416,-0.60887536,14.5,7.8,1.210958904
GCwest,417,0.508231192,8.5,2.9,0.304109589
GCwest,418,-0.60887536,8.6,7.7,1.210958904
GCwest,419,-0.60887536,12.9,7.5,1.210958904
GCwest,420,-0.912956592,14.1,11.8,2.865753425
GCwest,420,0.16458109,25.9,0.1,0.005479452
GCwest,421,-0.96427122,13.1,6.1,1.043835616
GCwest,422,-0.667036268,16,10.3,3.208219178
GCwest,423,1.015684862,8.4,-0.2,0.002739726
GCwest,423,-1.002324473,8.2,5.5,1.024657534
GCwest,424,1.041508115,8.4,0,0.005479452
GCwest,424,-0.992229793,8.4,5.4,1.030136986
GCwest,425,-0.617061524,9.1,8.4,1.205479452
GCwest,426,-0.991584454,8,6.1,1.030136986
GCwest,427,-0.667553778,8.2,8.9,2.197260274
GCwest,428,-0.99693817,13,6.2,1.02739726
GCwest,428,0.95140381,19.2,-0.6,0.008219178
GCwest,429,1.041508115,8,-0.4,0.005479452
GCwest,429,-0.619852806,7.6,7.5,1.202739726
GCwest,429,-0.651278145,15.1,3.9,1.098630137
GCwest,430,1.015684862,15.4,-0.3,0.002739726
GCwest,430,0.473735136,15.1,3.9,0.304109589
GCwest,431,1.041508115,14,-0.4,0.005479452
GCwest,431,-0.761307285,13.6,9.1,2.057534247
GCwest,432,-0.617061524,15.3,6.4,1.205479452
GCwest,433,-1.204417546,8.7,3.1,0.871232877
GCwest,433,0.886633589,11.8,5.2,0.416438356
GCwest,434,-1.253809661,14.5,2.9,0.775342466
GCwest,435,0.739621156,15.1,2.5,0.164383562
GCwest,436,-0.667553778,14.1,8.2,2.197260274
GCwest,437,-0.617061524,8.8,7.7,1.205479452
GCwest,438,-0.617061524,13.1,6.9,1.205479452
GCwest,439,-0.99693817,11.4,5.4,1.02739726
GCwest,440,1.041508115,12.9,0.1,0.005479452
GCwest,441,0.74356203,16.1,1,0.161643836
GCwest,441,-0.827697159,17.1,6,1.043835616
GCwest,442,1.015684862,12.4,0.2,0.002739726
GCwest,442,-0.669657029,12.6,8.7,2.194520548
GCwest,443,1.036722297,9.5,0.4,0.008219178
GCwest,444,-0.516047399,9.4,16.8,4.197260274
GCwest,445,-0.986766582,14.2,6.1,1.032876712
GCwest,445,-0.387820976,20.3,5.1,1.161643836
GCwest,446,-0.996942108,14.6,7.3,1.02739726
GCwest,447,-1.002324473,8,5.2,1.024657534
GCwest,448,-0.616018601,15.7,8.1,1.205479452
GCwest,448,-0.960369399,23.8,1.3,0.854794521
GCwest,449,-0.633349786,14.8,12.7,2.298630137
GCwest,450,1.066409668,27,-0.1,0.002739726
GCwest,451,-1.002324473,16,5.1,1.024657534
GCwest,452,-1.214688847,29.4,0,0.865753425
GCwest,453,0.485091564,26.1,2,0.301369863
GCwest,454,-0.616018601,15.3,8.8,1.205479452
GCwest,454,0.693309352,24.1,0.5,0.087671233
GCwest,455,-0.620784515,14.3,7.8,1.202739726
GCwest,456,-0.52902773,9.3,8.5,1.290410959
GCwest,456,0.329159419,17.8,0.3,0.002739726
GCwest,456,-1.171267046,18.1,0.4,0.75890411
GCwest,457,0.473735136,12.7,3.4,0.304109589
GCwest,458,-0.991965975,9,4.1,1.030136986
GCwest,459,1.066409668,8,0,0.002739726
GCwest,460,-0.616018601,28.3,3.4,1.205479452
GCwest,460,-0.960369399,31.7,1.2,0.854794521
GCwest,461,-1.214688847,13.9,4.7,0.865753425
GCwest,462,-0.620784515,9.7,8.5,1.202739726
GCwest,463,1.066409668,15,-0.1,0.002739726
GCwest,463,-1.007873363,14.9,5.7,1.021917808
GCwest,463,1.110468135,20.6,0.1,0.01369863
GCwest,464,-0.619852806,8,8.4,1.202739726
GCwest,465,-0.66996044,15.4,10.8,3.202739726
GCwest,466,-0.62463836,13.7,5.9,1.2
GCwest,467,-0.619852806,13.4,7.2,1.202739726
GCwest,468,-0.979842279,9.4,5.2,1.035616438
GCwest,469,0.524205555,13.5,3,0.290410959
GCwest,470,0.733090168,16.4,2.4,0.156164384
GCwest,471,0.733090168,8.5,1.4,0.156164384
GCwest,471,-1.321823418,9.9,3.4,0.865753425
GCwest,472,-0.62463836,12.3,12.5,1.2
GCwest,472,-0.728971803,24.8,-0.4,0.991780822
GCwest,473,-0.62463836,8.4,8.8,1.2
GCwest,473,-1.124773905,17.2,3.1,1.665753425
GCwest,473,-0.392160376,20.4,1.6,1.010958904
GCwest,473,2.325800348,22,0.5,0.153424658
GCwest,474,-1.007873363,13.7,6.3,1.021917808
GCwest,475,-0.532423837,12.4,7.4,1.287671233
GCwest,476,0.733090168,17,2.1,0.156164384
GCwest,477,-0.528410034,12.4,8.5,1.293150685
GCwest,477,-1.02168342,20.9,3.8,1.742465753
GCwest,478,1.026476316,25.9,-0.1,0.002739726
GCwest,479,-0.99745763,15.2,5.8,1.02739726
GCwest,479,1.068370236,21,-0.3,0.005479452
GCwest,480,-0.532423837,8.7,8.2,1.287671233
GCwest,481,-1.215224559,12.8,4.3,0.868493151
GCwest,482,-0.99745763,9.2,6.4,1.02739726
GCwest,483,-1.221934284,9.4,4.7,0.863013699
GCwest,484,-0.62463836,24.7,3.3,1.2
GCwest,484,-0.728971803,28,-0.6,0.991780822
GCwest,485,-0.926903494,12.9,11.4,2.77260274
GCwest,486,-1.013343316,14.5,4.8,1.019178082
GCwest,486,1.013844844,19.3,-0.3,0.002739726
GCwest,487,0.202187482,17.5,0.7,0.142465753
GCwest,487,-1.078924212,18.2,4.6,2.564383562
GCwest,487,0.895864722,22.8,-0.3,0.167123288
GCwest,488,-0.827697159,16.2,4.7,1.043835616
GCwest,488,0.710665512,20.9,0.3,0.093150685
GCwest,489,-0.889158657,30,2.4,1.895890411
GCwest,490,-0.707257494,29.2,4.9,3.882191781
GCwest,491,-1.653771697,26.6,0.9,0.706849315
GCwest,491,0.904515937,27.5,2,0.336986301
GCwest,491,-1.133200224,29.5,1.6,1.654794521
GCwest,492,-1.015014326,37.2,1.3,2.698630137
GCwest,493,-0.781084118,27.4,1.8,2.032876712
GCwest,494,-1.653771697,17,1.3,0.706849315
GCwest,494,-0.785915737,18.3,4.8,1.997260274
GCwest,494,0.931817841,23.1,0.4,0.178082192
GCwest,495,-0.779561264,26.9,0.9,2.035616438
GCwest,496,0.228279698,25.9,0.4,0.139726027
GCwest,496,-0.950642128,26.3,0.1,0.005479452
GCwest,496,-0.991157964,26.4,1.2,0.898630137
GCwest,497,-1.327629148,17.5,2.7,0.863013699
GCwest,498,-0.781294659,27,2.5,2.032876712
GCwest,499,-1.650567409,24.7,0,0.709589041
GCwest,500,-0.781294659,24.4,2.7,2.032876712
GCwest,500,-0.511114418,27.1,0.7,1.084931507
GCwest,501,-0.743931595,17.3,8.2,3.04109589
GCwest,502,-0.567115468,24.2,6.6,4.038356164
GCwest,503,-0.828161531,18.4,3.9,1.04109589
GCwest,504,-0.825282297,15.6,3.9,1.04109589
GCwest,505,-0.819486263,30,1.5,1.043835616
GCwest,505,1.126584409,31.5,-0.5,0.035616438
GCwest,506,0.270726432,24.6,-0.1,0.002739726
GCwest,506,0.605671056,24.5,-0.9,0.068493151
GCwest,507,-0.825282297,16.5,3.7,1.04109589
GCwest,507,1.382743485,20.2,-0.2,0.002739726
GCwest,508,0.570479436,23.5,-0.2,0.076712329
GCwest,509,-0.825282297,15.8,4.9,1.04109589
GCwest,509,1.144913773,20.7,-0.5,0.038356164
GCwest,510,-0.75525309,25.6,1.8,1.079452055
GCwest,511,-0.819486263,25.5,3.8,1.043835616
GCwest,512,0.592794171,22.6,-0.1,0.071232877
GCwest,512,-0.922938574,22.5,0,0.97260274
GCwest,513,0.270726432,26.1,0,0.002739726
GCwest,513,0.58157532,26.1,0.2,0.073972603
GCwest,514,-0.825282297,19.9,2,1.04109589
GCwest,515,0.270726432,21.9,0.1,0.002739726
GCwest,516,-0.750853236,16.1,9.8,2.087671233
GCwest,517,0.570479436,17.5,-0.1,0.076712329
GCwest,518,0.581473211,27.8,0.1,0.073972603
GCwest,518,0.273411863,27.9,-0.7,0.002739726
GCwest,519,0.270726432,19,0.1,0.002739726
GCwest,519,0.593419037,19.1,0.3,0.071232877
GCwest,519,0.273411863,19.4,-0.1,0.002739726
GCwest,519,0.215575638,19.3,0.3,0.002739726
GCwest,520,-0.825282297,17.1,3.6,1.04109589
GCwest,520,1.382743485,20.7,-0.2,0.002739726
GCwest,521,-0.819486263,15.9,3.2,1.043835616
GCwest,521,1.126584409,19.1,0,0.035616438
GCwest,522,0.592794171,17.3,0.2,0.071232877
GCwest,523,-0.825282297,14.7,4.9,1.04109589
GCwest,524,0.592794171,25,0.4,0.071232877
GCwest,525,0.570479436,19.5,0.5,0.076712329
GCwest,525,0.215575638,20,0.6,0.002739726
GCwest,525,-0.939613009,20.6,4.7,0.961643836
GCwest,526,0.581473211,29,0.1,0.073972603
GCwest,526,-0.932901643,29.1,1.4,0.967123288
GCwest,526,1.124013761,30.5,0.1,0.04109589
GCwest,527,0.270726432,17,0.4,0.002739726
GCwest,527,0.568520766,17.4,0.1,0.076712329
GCwest,527,-0.792541543,17.5,5.5,1.063013699
GCwest,528,0.270726432,16.8,0.4,0.002739726
GCwest,528,0.605671056,17.2,0.3,0.068493151
GCwest,528,0.28748551,17.5,-0.2,0.002739726
GCwest,529,0.592794171,16.5,0.4,0.071232877
GCwest,529,0.28748551,16.9,-0.2,0.002739726
GCwest,529,0.273411863,16.7,-1,0.002739726
GCwest,530,0.592794171,16.9,0.7,0.071232877
GCwest,530,0.28748551,17.6,-0.6,0.002739726
GCwest,531,0.581473211,19.2,1,0.073972603
GCwest,532,0.270726432,16,0.6,0.002739726
GCwest,532,0.593419037,16.6,0.4,0.071232877
GCwest,533,0.558257956,17.5,0.9,0.079452055
GCwest,533,-0.859631994,18.4,4.6,1
GCwest,534,0.270726432,16.5,0.1,0.002739726
GCwest,534,0.58157532,16.6,0.7,0.073972603
GCwest,534,-0.936329599,17.3,4.9,0.964383562
GCwest,535,0.592794171,20,0.2,0.071232877
GCwest,535,-0.929452733,20.2,4.3,0.969863014
GCwest,535,1.382743485,24.5,0.3,0.002739726
GCwest,536,0.592794171,21.8,0.3,0.071232877
GCwest,537,0.581473211,10.5,-0.1,0.073972603
GCwest,537,0.273411863,10.4,-0.3,0.002739726
GCwest,537,-0.848162462,10.1,6.2,1.008219178
GCwest,538,0.558257956,25.5,1.1,0.079452055
GCwest,538,-0.939613009,26.6,0.9,0.961643836
GCwest,539,0.558257956,22.8,0.7,0.079452055
GCwest,539,-1.907380566,23.5,0.2,0.652054795
GCwest,540,-0.825282297,18,4.7,1.04109589
GCwest,541,-0.825282297,31.4,1.4,1.04109589
GCwest,542,0.558257956,27.2,0.2,0.079452055
GCwest,543,0.558257956,27.4,-0.3,0.079452055
GCwest,543,-0.792541543,27.1,1.6,1.063013699
GCwest,544,0.570479436,19.8,0.3,0.076712329
GCwest,544,0.215575638,20.1,0.5,0.002739726
GCwest,544,-0.939613009,20.6,4.6,0.961643836
GCwest,545,-1.639495452,27.5,-0.2,0.731506849
GCwest,546,0.558257956,30,0.1,0.079452055
GCwest,547,0.570479436,26.4,0.4,0.076712329
GCwest,547,0.215575638,26.8,0.1,0.002739726
GCwest,548,0.570479436,15.9,0.1,0.076712329
GCwest,548,-0.936329599,16,5.3,0.964383562
GCwest,549,0.592794171,27.7,-0.2,0.071232877
GCwest,549,0.28748551,27.5,0.5,0.002739726
GCwest,550,0.270726432,19.8,-0.4,0.002739726
GCwest,550,0.58157532,19.4,0.9,0.073972603
GCwest,550,0.215575638,20.3,0.3,0.002739726
GCwest,551,0.270726432,18.3,0.2,0.002739726
GCwest,551,0.58157532,18.5,-0.5,0.073972603
GCwest,551,0.215575638,18,1,0.002739726
GCwest,551,-0.837428881,19,5.9,1.950684932
GCwest,551,0.376497636,24.9,-0.7,0.057534247
GCwest,552,-0.698587855,18.5,5,1.142465753
GCwest,553,-0.825282297,29.6,1.8,1.04109589
GCwest,554,0.558257956,27.5,0.9,0.079452055
GCwest,555,0.581473211,20.8,0.7,0.073972603
GCwest,555,-0.833117625,21.5,2.5,1.95890411
GCwest,556,0.592794171,23,0.5,0.071232877
GCwest,556,-0.929452733,23.5,3.8,0.969863014
GCwest,557,0.581473211,27,-0.3,0.073972603
GCwest,558,0.592794171,30,0.1,0.071232877
GCwest,558,-0.929452733,30.1,-0.1,0.969863014
GCwest,559,0.592794171,28,-0.1,0.071232877
GCwest,560,-0.698587855,18.3,4.3,1.142465753
GCwest,561,-1.639495452,27.2,0.5,0.731506849
GCwest,562,0.592794171,28.1,0.5,0.071232877
GCwest,562,0.280587853,28.6,-0.3,0.005479452
GCwest,562,-0.936329599,28.3,1.2,0.964383562
GCwest,562,1.124013761,29.5,-0.1,0.04109589
GCwest,562,0.246205744,29.4,0.2,0.060273973
GCwest,563,0.581473211,21.5,0.7,0.073972603
GCwest,563,-0.932901643,22.2,3.2,0.967123288
GCwest,564,0.570479436,20.7,0.8,0.076712329
GCwest,565,-0.75786506,27.8,2.3,1.076712329
GCwest,565,0.271589218,30.1,0,0.063013699
GCwest,566,-0.75786506,25.9,5.1,1.076712329
