ch_col1,ch_col2,ch_col3,ch_col4,ch_col5,ch_col6,ch_col7,ch_col8,ch_col9,ch_col10,ch_col11,ch_col12,ch_col13,ch_col14,ch_col15,ch_col16,ch_col17,ch_col18,ch_col19,ch_col20,ch_col21,ch_col22,ch_col23,ch_col24,ch_col25,ch_col26,ch_col27,ch_col28,ch_col29,ch_col30,ch_col31,ch_col32,ch_col33,ch_col34,ch_col35,ch_col36,ch_col37,ch_col38,ch_col39,ch_col40,ch_col41,ch_col42,sumf,suml,sumFR,newtag
14,14,14,14,14,14,14,14,14,14,14,8,14,14,14,14,14,14,14,14,14,14,14,13,14,14,14,13,13,14,14,13,13,14,13,13,13,14,14,14,14,14,12,42,1,0
14,14,14,14,14,14,14,14,14,14,14,8,14,14,14,14,14,14,14,14,14,14,14,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,12,42,1,0
14,14,14,14,14,14,14,14,14,14,14,8,14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,12,25,1,0
14,14,14,14,14,14,14,14,14,14,14,8,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,14,14,13,14,13,12,14,14,14,14,14,14,12,36,1,0
14,14,14,14,14,14,14,14,14,14,14,8,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,12,31,1,0
14,14,14,14,14,14,14,14,14,14,14,8,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,12,42,8,0
14,14,14,14,14,14,14,14,14,14,14,14,1,2,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,1,0
14,14,14,14,14,14,14,14,14,14,14,14,1,14,2,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,15,1,0
14,14,14,14,14,14,14,14,14,14,14,14,1,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,42,4,0
14,14,14,14,14,14,14,14,14,14,14,14,2,2,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,32,0
14,14,14,14,14,14,14,14,14,14,14,14,2,3,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,11,0
14,14,14,14,14,14,14,14,14,14,14,14,2,14,2,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,15,7,0
14,14,14,14,14,14,14,14,14,14,14,14,2,14,3,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,15,16,0
14,14,14,14,14,14,14,14,14,14,14,14,2,14,14,2,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,16,4,0
14,14,14,14,14,14,14,14,14,14,14,14,2,14,14,3,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,16,32,0
14,14,14,14,14,14,14,14,14,14,14,14,2,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,16,3,0
14,14,14,14,14,14,14,14,14,14,14,14,2,14,14,14,3,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,17,3,0
14,14,14,14,14,14,14,14,14,14,14,14,2,14,14,14,14,3,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,18,6,0
14,14,14,14,14,14,14,14,14,14,14,14,2,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,18,2,0
14,14,14,14,14,14,14,14,14,14,14,14,2,14,14,14,14,7,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,18,1,0
14,14,14,14,14,14,14,14,14,14,14,14,2,14,14,14,14,14,3,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,19,3,0
14,14,14,14,14,14,14,14,14,14,14,14,2,14,14,14,14,14,14,3,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,20,1,0
14,14,14,14,14,14,14,14,14,14,14,14,2,14,14,14,14,14,14,14,3,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,21,2,0
14,14,14,14,14,14,14,14,14,14,14,14,2,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,21,3,0
14,14,14,14,14,14,14,14,14,14,14,14,2,14,14,14,14,14,14,14,14,3,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,22,2,0
14,14,14,14,14,14,14,14,14,14,14,14,2,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,22,2,0
14,14,14,14,14,14,14,14,14,14,14,14,2,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,23,1,0
14,14,14,14,14,14,14,14,14,14,14,14,2,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,25,1,0
14,14,14,14,14,14,14,14,14,14,14,14,2,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,8,14,14,14,14,14,14,14,14,14,14,14,14,13,30,1,0
14,14,14,14,14,14,14,14,14,14,14,14,2,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,42,170,0
14,14,14,14,14,14,14,14,14,14,14,14,3,3,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,29,0
14,14,14,14,14,14,14,14,14,14,14,14,3,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,2,0
14,14,14,14,14,14,14,14,14,14,14,14,3,14,3,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,15,11,0
14,14,14,14,14,14,14,14,14,14,14,14,3,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,15,5,0
14,14,14,14,14,14,14,14,14,14,14,14,3,14,14,3,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,16,20,0
14,14,14,14,14,14,14,14,14,14,14,14,3,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,16,19,0
14,14,14,14,14,14,14,14,14,14,14,14,3,14,14,14,3,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,17,3,0
14,14,14,14,14,14,14,14,14,14,14,14,3,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,17,2,0
14,14,14,14,14,14,14,14,14,14,14,14,3,14,14,14,14,3,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,18,1,0
14,14,14,14,14,14,14,14,14,14,14,14,3,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,18,9,0
14,14,14,14,14,14,14,14,14,14,14,14,3,14,14,14,14,14,3,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,19,1,0
14,14,14,14,14,14,14,14,14,14,14,14,3,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,19,6,0
14,14,14,14,14,14,14,14,14,14,14,14,3,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,21,2,0
14,14,14,14,14,14,14,14,14,14,14,14,3,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,22,6,0
14,14,14,14,14,14,14,14,14,14,14,14,3,14,14,14,14,14,14,14,14,14,8,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,23,1,0
14,14,14,14,14,14,14,14,14,14,14,14,3,14,14,14,14,14,14,14,14,14,14,13,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,28,1,0
14,14,14,14,14,14,14,14,14,14,14,14,3,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,25,3,0
14,14,14,14,14,14,14,14,14,14,14,14,3,14,14,14,14,14,14,14,14,14,14,14,14,8,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,26,2,0
14,14,14,14,14,14,14,14,14,14,14,14,3,14,14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,27,1,0
14,14,14,14,14,14,14,14,14,14,14,14,3,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,28,3,0
14,14,14,14,14,14,14,14,14,14,14,14,3,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,12,14,14,14,14,14,14,14,14,14,14,14,14,13,30,1,0
14,14,14,14,14,14,14,14,14,14,14,14,3,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,14,14,13,14,14,14,14,13,13,14,14,14,13,42,1,0
14,14,14,14,14,14,14,14,14,14,14,14,3,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,13,31,2,0
14,14,14,14,14,14,14,14,14,14,14,14,3,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,14,14,14,14,14,14,14,14,14,13,42,1,0
14,14,14,14,14,14,14,14,14,14,14,14,3,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,14,14,14,14,14,14,14,14,13,42,2,0
14,14,14,14,14,14,14,14,14,14,14,14,3,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,13,37,1,0
14,14,14,14,14,14,14,14,14,14,14,14,3,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,4,14,14,13,40,1,0
14,14,14,14,14,14,14,14,14,14,14,14,3,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,13,40,2,0
14,14,14,14,14,14,14,14,14,14,14,14,3,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,42,154,0
14,14,14,14,14,14,14,14,14,14,14,14,4,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,23,0
14,14,14,14,14,14,14,14,14,14,14,14,4,8,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,1,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,15,11,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,8,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,15,2,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,16,95,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,17,5,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,8,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,17,3,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,18,5,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,8,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,18,2,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,19,17,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,8,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,20,2,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,8,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,21,1,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,22,40,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,8,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,23,1,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,13,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,25,1,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,13,14,14,14,13,13,14,4,14,14,14,14,14,14,14,14,14,14,14,13,31,1,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,13,14,14,14,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,13,42,1,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,13,14,14,14,14,13,14,14,13,13,14,14,13,14,13,14,14,13,13,13,42,1,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,13,14,14,14,14,14,14,14,12,14,14,14,14,14,14,14,14,14,14,13,32,1,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,13,14,14,14,14,14,14,14,14,13,14,14,14,14,14,14,14,14,14,13,42,1,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,42,9,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,25,13,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,8,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,25,1,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,8,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,26,1,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,27,1,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,8,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,27,1,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,28,12,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,13,14,14,13,13,14,14,14,14,14,14,14,14,14,13,42,1,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,13,14,14,13,14,14,13,13,14,14,14,14,14,14,13,42,1,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,13,14,14,14,13,14,14,13,14,13,14,14,14,13,13,42,1,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,42,2,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,13,4,14,14,14,14,14,14,14,14,14,14,14,13,31,1,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,13,14,13,13,14,13,13,13,13,13,14,13,14,13,42,1,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,13,14,14,14,14,14,14,14,14,14,14,14,14,13,42,1,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,4,14,14,14,14,14,14,14,14,14,14,14,13,31,1,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,14,13,13,14,14,13,14,13,14,14,14,14,13,42,1,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,14,13,13,14,14,14,14,14,14,14,14,14,13,42,1,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,14,13,14,14,14,14,14,14,14,14,14,14,13,42,1,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,14,14,13,14,13,13,13,13,14,14,14,14,13,42,1,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,14,14,13,14,13,14,14,14,14,14,14,14,13,42,1,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,14,14,13,14,14,14,14,14,14,14,14,14,13,42,1,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,14,14,14,14,13,14,13,14,14,14,14,13,13,42,1,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,14,14,14,14,14,13,14,13,13,14,13,13,13,42,1,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,14,14,14,14,14,14,14,14,14,4,14,14,13,40,1,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,14,14,14,14,14,14,14,14,14,14,14,14,13,42,5,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,14,14,14,14,14,14,14,14,14,14,14,13,42,2,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,13,31,7,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,8,14,14,14,14,14,14,14,14,14,14,13,32,1,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,12,14,14,14,14,14,14,14,14,14,14,13,32,1,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,13,14,14,14,14,14,14,14,14,14,13,42,1,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,14,14,14,14,14,14,14,14,14,13,42,1,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,13,33,1,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,13,12,14,14,14,14,14,14,13,36,1,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,14,13,14,14,14,14,14,14,13,42,1,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,14,14,14,14,13,14,14,14,13,42,1,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,14,14,14,14,14,13,42,1,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,13,37,4,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,14,14,14,13,42,1,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,14,14,13,42,1,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,13,40,5,0
14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,42,285,0
14,14,14,14,14,14,14,14,14,14,14,14,5,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,42,3,0
14,14,14,14,14,14,14,14,14,14,14,14,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,1,0
14,14,14,14,14,14,14,14,14,14,14,14,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,42,4,0
14,14,14,14,14,14,14,14,14,14,14,14,7,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,42,2,0
14,14,14,14,14,14,14,14,14,14,14,14,8,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,15,1,0
14,14,14,14,14,14,14,14,14,14,14,14,8,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,19,1,0
14,14,14,14,14,14,14,14,14,14,14,14,8,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,42,4,0
14,14,14,14,14,14,14,14,14,14,14,14,14,1,1,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,7,0
14,14,14,14,14,14,14,14,14,14,14,14,14,1,2,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,7,0
14,14,14,14,14,14,14,14,14,14,14,14,14,1,14,2,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,16,22,0
14,14,14,14,14,14,14,14,14,14,14,14,14,1,14,3,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,16,1,0
14,14,14,14,14,14,14,14,14,14,14,14,14,1,14,14,2,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,17,2,0
14,14,14,14,14,14,14,14,14,14,14,14,14,1,14,14,14,2,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,18,1,0
14,14,14,14,14,14,14,14,14,14,14,14,14,1,14,14,14,3,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,18,3,0
14,14,14,14,14,14,14,14,14,14,14,14,14,1,14,14,14,14,3,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,19,1,0
14,14,14,14,14,14,14,14,14,14,14,14,14,1,14,14,14,14,14,3,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,20,1,0
14,14,14,14,14,14,14,14,14,14,14,14,14,1,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,20,1,0
14,14,14,14,14,14,14,14,14,14,14,14,14,1,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,21,1,0
14,14,14,14,14,14,14,14,14,14,14,14,14,1,14,14,14,14,14,14,14,14,3,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,23,1,0
14,14,14,14,14,14,14,14,14,14,14,14,14,1,14,14,14,14,14,14,14,14,14,14,3,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,25,1,0
14,14,14,14,14,14,14,14,14,14,14,14,14,1,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,25,1,0
14,14,14,14,14,14,14,14,14,14,14,14,14,1,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,31,1,0
14,14,14,14,14,14,14,14,14,14,14,14,14,1,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,13,4,14,42,1,0
14,14,14,14,14,14,14,14,14,14,14,14,14,1,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,42,147,0
14,14,14,14,14,14,14,14,14,14,14,14,14,2,2,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,8,0
14,14,14,14,14,14,14,14,14,14,14,14,14,2,3,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,6,0
14,14,14,14,14,14,14,14,14,14,14,14,14,2,14,2,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,16,4,0
14,14,14,14,14,14,14,14,14,14,14,14,14,2,14,3,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,16,14,0
14,14,14,14,14,14,14,14,14,14,14,14,14,2,14,14,7,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,17,1,0
