ch_col1,ch_col2,ch_col3,ch_col4,ch_col5,ch_col6,ch_col7,ch_col8,ch_col9,ch_col10,ch_col11,ch_col12,ch_col13,ch_col14,ch_col15,ch_col16,ch_col17,ch_col18,ch_col19,sumf,suml,fr,newtag
4,10,10,10,10,9,9,10,10,10,10,10,10,10,10,10,10,10,10,1,19,1,1
4,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,1,19,1,1
4,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,1,19,1,1
4,10,10,10,10,10,10,10,10,10,9,10,9,10,10,10,10,10,10,1,19,1,1
4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,19,22,1
10,1,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,3,6,1
10,1,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,3,2,1
10,1,9,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,4,1,1
10,1,9,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,4,1,1
10,1,9,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,4,3,1
10,1,9,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,4,3,1
10,1,9,9,10,7,10,10,10,10,10,10,10,10,10,10,10,10,10,2,6,1,1
10,1,9,9,10,9,9,9,10,10,10,10,10,10,10,10,10,10,10,2,19,1,1
10,1,9,9,10,10,9,9,10,10,3,10,10,10,10,10,10,10,10,2,11,1,1
10,1,9,9,10,10,9,9,10,10,9,10,10,10,10,10,10,10,10,2,19,1,1
10,1,9,9,10,10,9,10,10,9,10,10,10,10,9,10,9,10,10,2,19,1,1
10,1,9,9,10,10,10,7,10,10,10,10,10,10,10,10,10,10,10,2,8,1,1
10,1,9,9,10,10,10,10,3,10,10,10,10,10,10,10,10,10,10,2,9,1,1
10,1,9,9,10,10,10,10,10,9,9,10,10,10,10,10,10,10,10,2,19,1,1
10,1,9,9,10,10,10,10,10,10,10,10,10,4,10,10,10,10,10,2,14,1,1
10,1,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,19,5,1
10,1,9,10,10,9,9,10,3,10,10,10,10,10,10,10,10,10,10,2,9,1,1
10,1,9,10,10,9,9,10,10,10,10,10,10,10,10,10,10,10,10,2,19,1,1
10,1,9,10,10,9,10,9,10,10,10,10,10,10,10,10,10,10,10,2,19,1,1
10,1,9,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,2,19,1,1
10,1,9,10,10,10,10,9,10,9,10,10,9,10,10,10,9,10,10,2,19,1,1
10,1,9,10,10,10,10,9,10,9,10,10,10,10,10,10,10,10,10,2,19,1,1
10,1,9,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,2,19,1,1
10,1,9,10,10,10,10,10,10,9,10,10,10,10,9,10,10,10,10,2,19,1,1
10,1,9,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,2,19,1,1
10,1,9,10,10,10,10,10,10,10,10,10,10,10,10,10,3,10,10,2,17,1,1
10,1,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,19,15,1
10,1,10,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,4,3,1
10,1,10,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,4,1,1
10,1,10,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,4,1,1
10,1,10,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,4,2,1
10,1,10,9,10,9,10,3,10,10,10,10,10,10,10,10,10,10,10,2,8,1,1
10,1,10,9,10,10,10,9,3,10,10,10,10,10,10,10,10,10,10,2,9,1,1
10,1,10,9,10,10,10,9,10,3,10,10,10,10,10,10,10,10,10,2,10,1,1
10,1,10,9,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,2,19,1,1
10,1,10,9,10,10,10,10,10,10,10,4,10,10,10,10,10,10,10,2,12,1,1
10,1,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,19,6,1
10,1,10,10,10,9,10,10,10,10,10,10,10,10,9,10,10,9,10,2,19,1,1
10,1,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,2,19,1,1
10,1,10,10,10,10,9,10,10,9,10,10,10,10,10,10,10,10,10,2,19,1,1
10,1,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,2,19,1,1
10,1,10,10,10,10,10,9,10,9,7,10,10,10,10,10,10,10,10,2,11,1,1
10,1,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,2,19,1,1
10,1,10,10,10,10,10,10,3,10,10,10,10,10,10,10,10,10,10,2,9,2,1
10,1,10,10,10,10,10,10,10,9,9,10,10,10,10,10,9,10,10,2,19,1,1
10,1,10,10,10,10,10,10,10,9,10,10,9,4,10,10,10,10,10,2,14,1,1
10,1,10,10,10,10,10,10,10,10,9,10,10,10,9,10,9,10,10,2,19,1,1
10,1,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,2,19,1,1
10,1,10,10,10,10,10,10,10,10,10,10,10,4,10,10,10,10,10,2,14,1,1
10,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,19,26,1
10,2,9,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,4,1,1
10,2,9,9,10,10,10,3,10,10,10,10,10,10,10,10,10,10,10,2,8,1,1
10,2,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,19,3,1
10,2,9,10,10,9,9,10,10,10,10,10,10,10,10,10,10,10,10,2,19,1,1
10,2,9,10,10,10,9,3,10,10,10,10,10,10,10,10,10,10,10,2,8,1,1
10,2,9,10,10,10,9,10,10,10,10,10,10,10,10,10,9,10,10,2,19,1,1
10,2,9,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,2,19,1,1
10,2,9,10,10,10,10,10,3,10,10,10,10,10,10,10,10,10,10,2,9,2,1
10,2,9,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,2,19,1,1
10,2,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,19,5,1
10,2,10,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,4,1,1
10,2,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,19,2,1
10,2,10,10,10,10,10,9,3,10,10,10,10,10,10,10,10,10,10,2,9,1,1
10,2,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,2,19,1,1
10,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,19,8,1
10,3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,3,1,1
10,3,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,3,2,1
10,3,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,3,1,1
10,3,9,9,10,9,10,9,10,10,9,10,10,10,9,10,10,10,9,2,19,1,1
10,3,9,9,10,9,10,9,10,10,10,10,10,10,10,10,10,10,10,2,19,1,1
10,3,9,9,10,10,9,9,10,10,10,10,10,10,10,10,10,10,10,2,19,2,1
10,3,9,9,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,2,19,1,1
10,3,9,9,10,10,10,9,4,10,10,10,10,10,10,10,10,10,10,2,9,1,1
10,3,9,10,10,9,10,9,10,10,10,10,9,8,10,10,10,10,10,2,14,1,1
10,3,9,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,2,19,2,1
10,3,9,10,10,10,9,10,10,9,10,10,10,9,10,10,10,10,10,2,19,1,1
10,3,9,10,10,10,10,9,10,8,10,10,10,10,10,10,10,10,10,2,10,1,1
10,3,9,10,10,10,10,10,10,9,10,10,10,9,10,10,10,10,10,2,19,1,1
10,3,9,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,2,19,1,1
10,3,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,19,9,1
10,3,10,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,4,1,1
10,3,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,4,1,1
10,3,10,9,10,9,9,10,10,9,9,10,10,9,10,10,9,10,9,2,19,1,1
10,3,10,9,10,10,10,9,10,10,9,10,10,10,9,10,10,9,9,2,19,1,1
10,3,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,19,6,1
10,3,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,2,19,3,1
10,3,10,10,10,10,10,9,4,10,10,10,10,10,10,10,10,10,10,2,9,1,1
10,3,10,10,10,10,10,9,10,8,10,10,10,10,10,10,10,10,10,2,10,1,1
10,3,10,10,10,10,10,10,10,9,10,4,10,10,10,10,10,10,10,2,12,1,1
10,3,10,10,10,10,10,10,10,9,10,10,9,10,10,10,10,9,9,2,19,1,1
10,3,10,10,10,10,10,10,10,10,9,4,10,10,10,10,10,10,10,2,12,1,1
10,3,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,2,19,1,1
10,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,19,15,1
10,4,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,3,2,1
10,4,9,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,4,1,1
10,4,9,9,10,10,10,10,10,9,10,10,10,10,9,10,9,9,10,2,19,1,1
10,4,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,19,1,1
10,4,9,10,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,5,2,1
10,4,9,10,10,9,9,8,10,10,10,10,10,10,10,10,10,10,10,2,8,1,1
10,4,9,10,10,10,10,9,10,9,10,10,10,9,9,10,10,10,10,2,19,1,1
10,4,9,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,2,19,1,1
10,4,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,19,1,1
10,4,10,9,10,10,9,9,10,10,9,10,10,10,10,10,10,10,9,2,19,1,1
10,4,10,10,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,5,1,1
10,4,10,10,10,9,9,9,10,9,10,10,9,8,10,10,10,10,10,2,14,1,1
10,4,10,10,10,9,9,9,10,10,10,10,10,10,10,10,10,10,10,2,19,1,1
10,4,10,10,10,9,9,10,10,10,10,10,10,10,10,10,10,10,10,2,19,1,1
10,4,10,10,10,9,10,10,10,8,10,10,10,10,10,10,10,10,10,2,10,1,1
10,4,10,10,10,9,10,10,10,10,9,10,10,9,10,10,9,10,10,2,19,1,1
10,4,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,2,19,1,1
10,4,10,10,10,10,9,10,10,9,9,10,10,9,10,10,10,10,9,2,19,1,1
10,4,10,10,10,10,10,10,10,10,10,10,9,10,10,10,9,10,10,2,19,1,1
10,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,19,15,1
10,10,1,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,3,4,2,1
10,10,1,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,3,4,9,1
10,10,1,9,10,9,2,10,10,10,10,10,10,10,10,10,10,10,10,3,7,1,1
10,10,1,9,10,9,9,9,10,9,10,10,9,9,9,10,10,10,10,3,19,1,1
10,10,1,9,10,10,2,10,10,10,10,10,10,10,10,10,10,10,10,3,7,1,1
10,10,1,9,10,10,6,10,10,10,10,10,10,10,10,10,10,10,10,3,7,1,1
10,10,1,9,10,10,9,9,10,10,10,10,10,10,10,10,10,10,10,3,19,1,1
10,10,1,9,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,3,19,2,1
10,10,1,9,10,10,10,3,10,10,10,10,10,10,10,10,10,10,10,3,8,1,1
10,10,1,10,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,3,5,1,1
10,10,1,10,10,9,9,9,10,9,10,10,10,10,10,10,10,10,10,3,19,1,1
10,10,1,10,10,9,9,9,10,10,10,10,10,10,10,10,10,10,10,3,19,1,1
10,10,1,10,10,9,9,10,10,9,10,10,9,3,10,10,10,10,10,3,14,1,1
10,10,1,10,10,9,9,10,10,9,10,10,9,10,10,10,10,9,10,3,19,1,1
10,10,1,10,10,9,10,9,10,9,10,10,10,10,10,10,10,10,10,3,19,1,1
10,10,1,10,10,10,3,10,10,10,10,10,10,10,10,10,10,10,10,3,7,1,1
10,10,1,10,10,10,9,2,10,10,10,10,10,10,10,10,10,10,10,3,8,1,1
10,10,1,10,10,10,9,10,3,10,10,10,10,10,10,10,10,10,10,3,9,1,1
10,10,1,10,10,10,9,10,10,10,10,10,10,7,10,10,10,10,10,3,14,1,1
10,10,1,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,3,19,2,1
10,10,1,10,10,10,10,6,10,10,10,10,10,10,10,10,10,10,10,3,8,2,1
10,10,1,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,3,19,2,1
10,10,1,10,10,10,10,10,10,9,9,10,9,9,10,9,10,9,9,3,19,1,1
10,10,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,3,19,34,1
10,10,2,9,10,10,7,10,10,10,10,10,10,10,10,10,10,10,10,3,7,1,1
10,10,2,9,10,10,9,10,10,9,10,10,10,10,10,10,10,10,10,3,19,1,1
10,10,2,9,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,3,19,1,1
10,10,2,9,10,10,10,3,10,10,10,10,10,10,10,10,10,10,10,3,8,1,1
10,10,2,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,3,19,1,1
10,10,2,10,10,9,7,10,10,10,10,10,10,10,10,10,10,10,10,3,7,1,1
10,10,2,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,3,19,2,1
10,10,2,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,3,19,2,1
10,10,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,3,19,7,1
10,10,3,9,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,3,5,1,1
10,10,3,9,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,3,19,1,1
10,10,3,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,3,19,1,1
10,10,3,10,10,10,9,9,10,10,10,10,9,10,10,10,10,10,10,3,19,1,1
10,10,3,10,10,10,9,10,10,10,9,10,10,10,10,10,10,9,10,3,19,1,1
10,10,3,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,3,19,1,1
10,10,3,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,3,19,1,1
10,10,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,3,19,26,1
10,10,4,9,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,3,5,1,1
10,10,4,9,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,3,19,1,1
10,10,4,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,3,19,1,1
10,10,4,10,10,10,4,10,10,10,10,10,10,10,10,10,10,10,10,3,7,1,1
10,10,4,10,10,10,9,9,10,9,9,4,10,10,10,10,10,10,10,3,12,1,1
10,10,4,10,10,10,9,9,10,9,10,10,9,8,10,10,10,10,10,3,14,1,1
10,10,4,10,10,10,9,10,10,10,10,4,10,10,10,10,10,10,10,3,12,2,1
10,10,4,10,10,10,9,10,10,10,10,10,9,10,10,10,10,10,10,3,19,1,1
10,10,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,3,19,20,1
10,10,10,1,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,5,1,1
10,10,10,1,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,5,1,1
10,10,10,1,10,2,10,10,10,10,10,10,10,10,10,10,10,10,10,4,6,3,1
10,10,10,1,10,6,10,10,10,10,10,10,10,10,10,10,10,10,10,4,6,1,1
10,10,10,1,10,9,2,10,10,10,10,10,10,10,10,10,10,10,10,4,7,1,1
10,10,10,1,10,9,9,2,10,10,10,10,10,10,10,10,10,10,10,4,8,1,1
10,10,10,1,10,9,9,6,10,10,10,10,10,10,10,10,10,10,10,4,8,1,1
10,10,10,1,10,9,9,9,10,9,9,10,10,9,10,10,10,10,10,4,19,1,1
10,10,10,1,10,9,9,9,10,9,9,10,10,10,10,10,10,10,10,4,19,1,1
10,10,10,1,10,9,9,9,10,10,10,10,9,10,10,10,10,10,10,4,19,1,1
10,10,10,1,10,9,9,9,10,10,10,10,10,10,8,10,10,10,10,4,15,1,1
10,10,10,1,10,9,9,10,2,10,10,10,10,10,10,10,10,10,10,4,9,1,1
10,10,10,1,10,9,9,10,3,10,10,10,10,10,10,10,10,10,10,4,9,1,1
10,10,10,1,10,9,9,10,10,9,9,10,9,9,10,10,10,10,10,4,19,1,1
10,10,10,1,10,9,9,10,10,10,10,10,10,10,10,10,10,10,10,4,19,3,1
10,10,10,1,10,9,10,2,10,10,10,10,10,10,10,10,10,10,10,4,8,1,1
10,10,10,1,10,9,10,3,10,10,10,10,10,10,10,10,10,10,10,4,8,1,1
10,10,10,1,10,9,10,6,10,10,10,10,10,10,10,10,10,10,10,4,8,2,1
10,10,10,1,10,9,10,9,3,10,10,10,10,10,10,10,10,10,10,4,9,2,1
10,10,10,1,10,9,10,9,10,6,10,10,10,10,10,10,10,10,10,4,10,1,1
10,10,10,1,10,9,10,9,10,9,9,10,9,9,10,10,9,10,9,4,19,1,1
10,10,10,1,10,9,10,9,10,9,10,10,10,10,10,10,10,10,10,4,19,1,1
10,10,10,1,10,9,10,10,3,10,10,10,10,10,10,10,10,10,10,4,9,2,1
10,10,10,1,10,9,10,10,10,9,10,10,9,9,10,10,9,10,10,4,19,1,1
10,10,10,1,10,9,10,10,10,9,10,10,9,10,10,10,9,10,10,4,19,1,1
10,10,10,1,10,9,10,10,10,9,10,10,10,9,10,10,10,10,10,4,19,1,1
10,10,10,1,10,9,10,10,10,9,10,10,10,10,10,10,10,10,10,4,19,2,1
10,10,10,1,10,9,10,10,10,10,9,10,9,10,10,10,10,9,9,4,19,1,1
10,10,10,1,10,9,10,10,10,10,10,10,10,9,10,10,10,10,9,4,19,1,1
10,10,10,1,10,9,10,10,10,10,10,10,10,9,10,10,10,10,10,4,19,1,1
10,10,10,1,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,4,19,7,1
10,10,10,1,10,10,2,10,10,10,10,10,10,10,10,10,10,10,10,4,7,1,1
10,10,10,1,10,10,6,10,10,10,10,10,10,10,10,10,10,10,10,4,7,1,1
10,10,10,1,10,10,9,2,10,10,10,10,10,10,10,10,10,10,10,4,8,3,1
10,10,10,1,10,10,9,6,10,10,10,10,10,10,10,10,10,10,10,4,8,1,1
10,10,10,1,10,10,9,9,10,3,10,10,10,10,10,10,10,10,10,4,10,1,1
10,10,10,1,10,10,9,9,10,9,10,10,9,9,10,10,10,10,10,4,19,1,1
10,10,10,1,10,10,9,9,10,10,10,10,10,10,10,10,10,10,10,4,19,3,1
10,10,10,1,10,10,9,10,2,10,10,10,10,10,10,10,10,10,10,4,9,1,1
10,10,10,1,10,10,9,10,10,9,9,10,10,10,9,9,10,9,10,4,19,1,1
10,10,10,1,10,10,9,10,10,9,10,10,10,10,10,10,10,10,10,4,19,1,1
10,10,10,1,10,10,9,10,10,10,9,10,9,9,10,10,9,9,10,4,19,1,1
10,10,10,1,10,10,9,10,10,10,10,10,9,9,10,10,10,10,10,4,19,1,1
10,10,10,1,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,4,19,1,1
10,10,10,1,10,10,10,2,10,10,10,10,10,10,10,10,10,10,10,4,8,1,1
10,10,10,1,10,10,10,3,10,10,10,10,10,10,10,10,10,10,10,4,8,3,1
10,10,10,1,10,10,10,6,10,10,10,10,10,10,10,10,10,10,10,4,8,4,1
10,10,10,1,10,10,10,7,10,10,10,10,10,10,10,10,10,10,10,4,8,1,1
10,10,10,1,10,10,10,9,3,10,10,10,10,10,10,10,10,10,10,4,9,2,1
10,10,10,1,10,10,10,9,10,6,10,10,10,10,10,10,10,10,10,4,10,1,1
10,10,10,1,10,10,10,9,10,9,9,3,10,10,10,10,10,10,10,4,12,1,1
10,10,10,1,10,10,10,9,10,9,9,10,10,10,10,10,10,10,10,4,19,2,1
10,10,10,1,10,10,10,9,10,9,10,10,10,10,10,10,10,10,10,4,19,3,1
10,10,10,1,10,10,10,9,10,10,9,10,10,10,10,10,10,10,10,4,19,1,1
10,10,10,1,10,10,10,9,10,10,10,3,10,10,10,10,10,10,10,4,12,1,1
10,10,10,1,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,4,19,4,1
10,10,10,1,10,10,10,10,2,10,10,10,10,10,10,10,10,10,10,4,9,1,1
10,10,10,1,10,10,10,10,3,10,10,10,10,10,10,10,10,10,10,4,9,2,1
10,10,10,1,10,10,10,10,10,7,10,10,10,10,10,10,10,10,10,4,10,1,1
10,10,10,1,10,10,10,10,10,9,7,10,10,10,10,10,10,10,10,4,11,1,1
10,10,10,1,10,10,10,10,10,9,9,10,10,10,10,10,10,10,10,4,19,1,1
10,10,10,1,10,10,10,10,10,9,10,10,9,9,10,10,10,10,10,4,19,1,1
10,10,10,1,10,10,10,10,10,9,10,10,10,10,10,10,9,10,10,4,19,2,1
10,10,10,1,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,4,19,2,1
10,10,10,1,10,10,10,10,10,10,9,10,9,9,10,9,10,9,9,4,19,1,1
10,10,10,1,10,10,10,10,10,10,9,10,10,9,10,9,8,10,10,4,17,1,1
10,10,10,1,10,10,10,10,10,10,9,10,10,10,9,10,10,10,10,4,19,1,1
10,10,10,1,10,10,10,10,10,10,9,10,10,10,10,10,10,9,9,4,19,1,1
10,10,10,1,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,4,19,2,1
10,10,10,1,10,10,10,10,10,10,10,3,10,10,10,10,10,10,10,4,12,1,1
10,10,10,1,10,10,10,10,10,10,10,10,4,10,10,10,10,10,10,4,13,1,1
10,10,10,1,10,10,10,10,10,10,10,10,9,7,10,10,10,10,10,4,14,1,1
10,10,10,1,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,4,19,1,1
10,10,10,1,10,10,10,10,10,10,10,10,10,4,10,10,10,10,10,4,14,1,1
10,10,10,1,10,10,10,10,10,10,10,10,10,9,10,10,9,10,10,4,19,1,1
10,10,10,1,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,4,19,1,1
10,10,10,1,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,4,19,1,1
10,10,10,1,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,4,19,1,1
10,10,10,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,4,19,1,1
10,10,10,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,19,51,1
10,10,10,2,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,5,10,1
10,10,10,2,10,2,10,10,10,10,10,10,10,10,10,10,10,10,10,4,6,1,1
10,10,10,2,10,9,6,10,10,10,10,10,10,10,10,10,10,10,10,4,7,1,1
10,10,10,2,10,9,9,9,3,10,10,10,10,10,10,10,10,10,10,4,9,1,1
10,10,10,2,10,9,9,9,10,9,9,10,10,10,9,10,9,9,10,4,19,1,1
10,10,10,2,10,9,9,9,10,9,9,10,10,10,10,10,10,9,9,4,19,1,1
10,10,10,2,10,9,9,10,10,9,10,10,9,9,9,10,10,4,10,4,18,1,1
10,10,10,2,10,9,9,10,10,10,10,3,10,10,10,10,10,10,10,4,12,1,1
10,10,10,2,10,9,9,10,10,10,10,10,10,10,10,10,10,10,10,4,19,1,1
10,10,10,2,10,9,10,7,10,10,10,10,10,10,10,10,10,10,10,4,8,1,1
10,10,10,2,10,9,10,9,3,10,10,10,10,10,10,10,10,10,10,4,9,1,1
10,10,10,2,10,9,10,9,10,10,10,10,10,10,10,10,10,10,10,4,19,1,1
10,10,10,2,10,9,10,10,4,10,10,10,10,10,10,10,10,10,10,4,9,1,1
10,10,10,2,10,9,10,10,10,9,8,10,10,10,10,10,10,10,10,4,11,1,1
10,10,10,2,10,9,10,10,10,9,10,10,10,10,10,10,10,10,10,4,19,1,1
10,10,10,2,10,9,10,10,10,10,10,10,10,10,10,10,10,9,9,4,19,1,1
10,10,10,2,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,4,19,4,1
10,10,10,2,10,10,7,10,10,10,10,10,10,10,10,10,10,10,10,4,7,1,1
10,10,10,2,10,10,9,3,10,10,10,10,10,10,10,10,10,10,10,4,8,1,1
10,10,10,2,10,10,9,7,10,10,10,10,10,10,10,10,10,10,10,4,8,1,1
10,10,10,2,10,10,9,9,3,10,10,10,10,10,10,10,10,10,10,4,9,1,1
10,10,10,2,10,10,9,9,10,9,10,10,10,10,10,10,10,10,10,4,19,2,1
10,10,10,2,10,10,9,9,10,10,7,10,10,10,10,10,10,10,10,4,11,1,1
10,10,10,2,10,10,9,9,10,10,10,10,9,10,9,10,10,9,10,4,19,1,1
10,10,10,2,10,10,9,10,10,9,10,10,9,10,10,10,10,10,10,4,19,1,1
10,10,10,2,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,4,19,8,1
10,10,10,2,10,10,10,3,10,10,10,10,10,10,10,10,10,10,10,4,8,2,1
10,10,10,2,10,10,10,9,3,10,10,10,10,10,10,10,10,10,10,4,9,2,1
10,10,10,2,10,10,10,9,10,9,10,10,10,10,10,10,10,10,10,4,19,2,1
10,10,10,2,10,10,10,9,10,10,10,10,9,9,10,10,10,10,10,4,19,1,1
10,10,10,2,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,4,19,6,1
10,10,10,2,10,10,10,10,3,10,10,10,10,10,10,10,10,10,10,4,9,1,1
10,10,10,2,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,4,19,2,1
10,10,10,2,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,4,19,1,1
10,10,10,2,10,10,10,10,10,10,10,10,9,10,9,10,10,10,10,4,19,1,1
10,10,10,2,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,4,19,1,1
10,10,10,2,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,4,19,1,1
10,10,10,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,19,52,1
10,10,10,3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,5,1,1
10,10,10,3,10,9,9,9,10,9,10,10,9,10,10,10,10,10,4,4,19,1,1
10,10,10,3,10,9,9,9,10,9,10,10,10,10,10,10,9,8,10,4,18,1,1
10,10,10,3,10,9,9,10,10,10,10,10,10,10,10,10,10,10,10,4,19,1,1
10,10,10,3,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,4,19,1,1
10,10,10,3,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,4,7,1,1
10,10,10,3,10,10,9,10,4,10,10,10,10,10,10,10,10,10,10,4,9,1,1
10,10,10,3,10,10,10,3,10,10,10,10,10,10,10,10,10,10,10,4,8,1,1
10,10,10,3,10,10,10,9,10,9,9,10,10,9,10,9,9,10,10,4,19,1,1
10,10,10,3,10,10,10,9,10,9,9,10,10,9,10,10,9,10,10,4,19,1,1
10,10,10,3,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,4,19,1,1
10,10,10,3,10,10,10,10,10,9,10,4,10,10,10,10,10,10,10,4,12,1,1
10,10,10,3,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,4,19,1,1
10,10,10,3,10,10,10,10,10,10,10,10,10,10,10,9,10,9,10,4,19,1,1
10,10,10,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,19,20,1
